system_id,split,source_manifest,source_manifest_sha256,dataset_sha256,seed,min_points_per_group
480.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
481.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
483.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
484.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
485.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
486.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
487.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
488.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
489.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
490.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
491.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
493.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
494.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
495.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
496.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
497.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
499.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
501.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
502.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
503.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
504.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
505.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
507.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
508.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
509.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
510.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
511.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
512.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
513.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
519.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
520.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
521.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
523.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
524.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
527.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
529.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
530.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
531.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
532.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
533.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
534.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
536.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
538.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
539.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
540.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
541.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
544.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
545.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
547.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
548.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
549.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
551.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
552.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
553.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
554.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
555.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
556.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
557.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
558.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
559.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
564.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
566.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
569.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
570.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
571.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
572.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
573.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
574.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
576.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
577.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
578.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
580.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
581.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
582.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
583.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
587.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
588.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
589.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
590.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
591.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
592.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
593.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
595.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
596.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
597.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
598.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
601.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
602.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
604.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
605.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
606.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
607.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
608.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
609.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
611.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
612.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
613.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
615.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
616.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
617.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
619.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
620.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
623.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
625.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
627.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
628.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
631.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
632.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
634.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
635.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
637.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
638.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
640.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
641.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
642.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
643.0,train,datasets\splits\main_benchmark_system_split.json,83b354d7aa91c0f94044f461d489d9a39ecf3729bcdfabc1c6e77899a18ede9a,76812d7a9ba8c6e6660e1acbf15817ff0725664d7fcf69b0fb0a84e133529f06,42,6
